Part Number,Description,PriceEa,ValidFrom
js3chn13,"3"" chain 10 red, white, blue peonies & salutes w/big silver tail",3.77,1/01/2018
hq25chn3,"2.5"" chain 10 rainbow peonies w/big silver tails",2.73,1/01/2018
js3chn3,"3"" chain 10 brcd crwn w/magenta pist & mag pe (5&5) w/big brcd tl",4.47,1/01/2018
js3chn8,"3"" chain 10 brocade crown w/red strobe pistil w/big brocade tail",4.77,1/01/2018
js3chn6,"3"" chain 10 brocade crown waterfallsl w/big brocade tail",4.6,1/01/2018
yf3d06,"3"" chain 10 crackling nishiki kamuro niagra falls",6.13,1/01/2018
js3chn2,"3"" chain 10 multicolor to crackling w/big brocade tail",3.66,1/01/2018
yf3k08,"3"" chain 10 nishiki kamuro niagra falls",6.07,1/01/2018
js3chn15,"3"" chain 10 rainbow peonies w/big silver tails",3.77,1/01/2018
js3chn9,"3"" chain 10 silver crown w/green strobe pistil w/big silver tails",4.31,1/01/2018
ld3f-z1,"3"" chain of 12 asrtd color shells w/tails",3.77,1/01/2018
hq4chn5,"4"" chain 8 brocace crown w/green strobing pistil w/big sil tl",8.05,1/01/2018
yf4b04,"4"" chain 8 crackling nishiki kamuro niagra falls",12.91,1/01/2018
hq4chn4,"4"" chain 8 crackling willow w/red strobing pistil",6.39,1/01/2018
yf4b03,"4"" chain 8 nishiki kamuro niagra falls",12.07,1/01/2018
hq4chn1,"4"" chain 8 rainbow peonies w/big silver tails",7.03,1/01/2018
hq4chn3,"4"" chain 8 silver crown w/green strobe pistil w/big silver tail",8.17,1/01/2018
ld49041c,"4"" chain of 4, assorted color peonies",6.28,1/01/2018
ld49041b,"4"" chain of 6, RWB peonies w/large comet tails",5.92,1/01/2018
hx25t05,"2.5"" blue peony w/crackling chrys pistil",2.7,1/01/2018
hx25t02,"2.5"" chrys to blue",2.65,1/01/2018
ld25k01,"2.5"" comet crackling",4.55,1/01/2018
ld25k03,"2.5"" comet gold glittering (gold brocade)",4.3,1/01/2018
yf25b05,"2.5"" comet green strobing",5.75,1/01/2018
yf25e13,"2.5"" comet nishiki kamuro",6.03,1/01/2018
yf25k02,"2.5"" comet purple strobing",5.81,1/01/2018
yf25b03,"2.5"" comet red strobing",6.08,1/01/2018
ld25k02,"2.5"" comet silver",4.25,1/01/2018
ld25k04,"2.5"" comet white glitter",4.34,1/01/2018
yf25e11,"2.5"" comet white strobing",5.59,1/01/2018
yf25e12,"2.5"" comet yellow strobing",5.97,1/01/2018
yf25n01,"2.5"" crackling nishiki kamuro niagra falls",4.22,1/01/2018
yf25t10,"2.5"" goldwave to purple chrys",3.72,1/01/2018
hx25t06,"2.5"" green peony w/crackling chrys pistil",2.55,1/01/2018
hq25p04,"2.5"" mine blue stars",5.97,1/01/2018
hq25p05,"2.5"" mine brocade crown stars",5.53,1/01/2018
csp2501,"2.5"" mine deep (blood) red",4.59,1/01/2018
hq25p07,"2.5"" mine glitter crackling",6.03,1/01/2018
yf25e09,"2.5"" mine glittering silver to blue",6.08,1/01/2018
yf25e08,"2.5"" mine glittering silver to green",5.97,1/01/2018
yf25e10,"2.5"" mine glittering silver to purple",5.97,1/01/2018
yf25e02,"2.5"" mine green strobing",5.81,1/01/2018
hq25p09,"2.5"" mine machine gun salutes",5.64,1/01/2018
hq25p06,"2.5"" mine multicolor (magenta,lemon,aqua,orange)",5.86,1/01/2018
hq25p01,"2.5"" mine multicolor stars",5.81,1/01/2018
yf25e05,"2.5"" mine nishiki kamuro niagra falls",6.03,1/01/2018
hq25p02,"2.5"" mine red stars",5.64,1/01/2018
yf25e01,"2.5"" mine red strobing",5.97,1/01/2018
hq25p08,"2.5"" mine silver strobe",5.86,1/01/2018
hq25p03,"2.5"" mine white stars",6.08,1/01/2018
yf25e03,"2.5"" mine white strobing",5.7,1/01/2018
yf25k01,"2.5"" nishiki kamuro niagra falls",3.7,1/01/2018
hx25t04,"2.5"" purple peony w/crackling chrys pistil",2.55,1/01/2018
yf25t09,"2.5"" red gamboge to crackling chrys",3.72,1/01/2018
hx25t03,"2.5"" red peony w/crackling chrys pistil",2.58,1/01/2018
yf25t01,"2.5"" reddish gamboge to blue chrys",3.55,1/01/2018
csp2502,"2.5"" silver crown",3.83,1/01/2018
hx25t10,"2.5"" sky blue peony w/white strobe pistil",2.63,1/01/2018
hx25t12,"2.5"" time rain willow",2.6,1/01/2018
hx3t31,"3"" blue chrys",3.38,1/01/2018
hx3t33,"3"" blue cycas",3.72,1/01/2018
hx3t06,"3"" blue peony",3.28,1/01/2018
hx3t34,"3"" brocade crown to silver strobe",3.62,1/01/2018
hx3t29,"3"" chrys to white strobe",3.31,1/01/2018
ld3k01,"3"" comet crackling",5.31,1/01/2018
jx3c22,"3"" comet gold glittering",3.72,1/01/2018
yf3p14,"3"" comet golden strobing tiger tail 232-235",5.68,1/01/2018
yf3e01,"3"" comet green strobing 251-254 5-7",5.6,1/01/2018
yf3d04,"3"" comet multicolor strobing 8-11",5.6,1/01/2018
yf3d03,"3"" comet nishiki kamuro",6.05,1/01/2018
yf3b03,"3"" comet red strobing 224-227 1-4",5.66,1/01/2018
ld3c01a,"3"" comet white glittering",5.88,1/01/2018
yf3c01,"3"" comet white strobing 211",6.05,1/01/2018
sn3230,"3"" comet, red palm tiger tail",3.85,1/01/2018
hx3t15,"3"" crackling brocade crown",3.65,1/01/2018
yf3m05,"3"" crackling coconut 258",5.41,1/01/2018
yf3c32,"3"" crackling nishiki kamuro niagra falls 12-21",5.79,1/01/2018
yf3k06,"3"" crackling nishiki kamuro w/crackling pistil",3.82,1/01/2018
sn39327,"3"" dahlia cylinder",3.83,1/01/2018
ld3001,"3"" dragon eggs w/tail",3.13,1/01/2018
hq3p07,"3"" fireflower (tourbillions) cylinder w/multicolor pistil",6.64,1/01/2018
hq3p08,"3"" fireflower (tourbillions) cylinder w/special green strobe pistil",6.71,1/01/2018
hq3p20,"3"" fresh color dahlia (magenta,lemon,aqua,orange stars)",3.83,1/01/2018
ld3049,"3"" gold flashing willow w/brocade tail",3.22,1/01/2018
sn3422,"3"" gold wave to silver chrys",3.19,1/01/2018
yf3n01,"3"" gold willow",5.17,1/01/2018
hx3t05,"3"" golden glittering willow",3.54,1/01/2018
hx3t01,"3"" golden spangle chrys to blue",3.44,1/01/2018
hx3t19,"3"" golden willow to blue",3.45,1/01/2018
hx3t12,"3"" goldwave to red ring",3.54,1/01/2018
hx3t08,"3"" green glittering waterfall",3.54,1/01/2018
hx3t10,"3"" green peony",3.28,1/01/2018
hx3t03,"3"" magenta dahlia",3.58,1/01/2018
hx3t02,"3"" magenta peony",3.44,1/01/2018
eb006,"3"" mine (70mm), 6-shot batterie, green stars (18sec)",41.5,1/01/2018
hq3p06,"3"" mine cylinder - blue stars",5.72,1/01/2018
hq3p04,"3"" mine cylinder - red stars",6.05,1/01/2018
hq3p05,"3"" mine cylinder - white stars",5.99,1/01/2018
hq3p12,"3"" mine cylinder - white strobing stars",5.61,1/01/2018
hq301,"3"" mine cylinder color chrys w/thousand reports",5.55,1/01/2018
hq3m03,"3"" mine cylinder color flower ball (crklng) up to color flower ball (crklng)",5.94,1/01/2018
hq3m04,"3"" mine cylinder color silver dragons",5.55,1/01/2018
hq307,"3"" mine cylinder color to big crackling rain",6.33,1/01/2018
hq3m02,"3"" mine cylinder gold rain crossette",5.66,1/01/2018
hq3m01,"3"" mine cylinder green & gold glittering",5.88,1/01/2018
hq3m13,"3"" mine cylinder green strobe to yellow crossettes",5.55,1/01/2018
hq302,"3"" mine cylinder machine gun",5.88,1/01/2018
hq306,"3"" mine cylinder multicolor crossettes",6.21,1/01/2018
hq305,"3"" mine cylinder special multicolor strobe",5.94,1/01/2018
hq303,"3"" mine cylinder whistles w/red tips",6.15,1/01/2018
hq304,"3"" mine cylinder white strobe to red crossette",6.27,1/01/2018
ld3081,"3"" mine gold crackling",5.56,1/01/2018
ld30grn,"3"" mine green strobe",5.51,1/01/2018
hw01,"3"" mine howard ground mine",24.29,1/01/2018
hw02,"3"" mine howard prismatic jewel mine",25.25,1/01/2018
yf3e02,"3"" mine multicolor strobing",5.61,1/01/2018
ld3017,"3"" mine thundering tourbillion cylinder",5.41,1/01/2018
sn3421,"3"" mine twinkling kamuro",5.56,1/01/2018
hq312,"3"" mine whistles cylinder to big report",7.79,1/01/2018
wh3t02,"3"" mine, whistles",8.39,1/01/2018
yf3p01,"3"" multicolor (variegated) dahlia 212-213",5.31,1/01/2018
hq3p13,"3"" multicolor dahlia w/white strobe pistil",3.38,1/01/2018
hq3p01,"3"" multicolor falling leaves w/blue stars pistil",3.72,1/01/2018
hq3p22,"3"" multicolor fish",3.79,1/01/2018
hx3t11,"3"" multicolor peony",3.35,1/01/2018
hq3p10,"3"" multicolor peony w/silver strobe pistil",3.41,1/01/2018
hx3t23,"3"" nightsnow",3.48,1/01/2018
hx3t04,"3"" nightsnow to lemon",3.58,1/01/2018
hx3t38,"3"" nightsnow w/green strobe pistil",3.41,1/01/2018
yf3a05,"3"" nishiki kamuro niagra falls 237-240",5.79,1/01/2018
yf3k07,"3"" nishiki kamuro to crackling flowers",3.82,1/01/2018
hx3t26,"3"" orange strobe mine",3.45,1/01/2018
wh3n01,"3"" peach (magenta) w/6 whistles cylinder",8.09,1/01/2018
wh3t03,"3"" pink & green wave chrys",4.37,1/01/2018
hq3p09,"3"" pink, seablue & lemon dahlia w/silver strobe pistil",3.51,1/01/2018
hx3t20,"3"" purple dahlia w/white strobe pistil",3.44,1/01/2018
hx3t22,"3"" purple peony w/green pistil",3.28,1/01/2018
hx3t37,"3"" purple wave crossette",3.51,1/01/2018
hx3t13,"3"" red flower wave ring w/yellow pistil",3.61,1/01/2018
hx3t09,"3"" red glittering waterfall",3.35,1/01/2018
hx3t35,"3"" red glittering willow",3.28,1/01/2018
hx3t25,"3"" red peony",3.38,1/01/2018
hq3q03,"3"" red special strobing peony",4.84,1/01/2018
wh3t04,"3"" red strobing willow",4.33,1/01/2018
hx3t28,"3"" red to white strobe peony",3.58,1/01/2018
hx3t36,"3"" seablue (aqua) peony",3.31,1/01/2018
ld3007a,"3"" silver chrys",3.1,1/01/2018
hx3t17,"3"" silver crackling coconut",3.65,1/01/2018
ld3037,"3"" silver diadem",3.35,1/01/2018
hq3p21,"3"" silver fish",3.58,1/01/2018
ld3054a,"3"" silver spider",3.68,1/01/2018
hx3t14,"3"" silver wave",3.41,1/01/2018
hx3t16,"3"" smile face",3.28,1/01/2018
hq3t01,"3"" time rain crackling willow waterfall",4.02,1/01/2018
hx3t07,"3"" time rain willow",3.28,1/01/2018
hx3t24,"3"" violet peony",3.31,1/01/2018
hq3q04,"3"" white bright peony",3.13,1/01/2018
ld3145,"3"" white diadem w/tail",3.78,1/01/2018
ld3044,"3"" white flashing dahlia",3.61,1/01/2018
ld3005,"3"" white ring",3.29,1/01/2018
hq3q02,"3"" white special strobing peony",3.45,1/01/2018
hx3t27,"3"" white wave",3.28,1/01/2018
ld3102,"3"" yellow golden big willow",3.57,1/01/2018
yf4p21,"4"" aqua ghost 379",10.33,1/01/2018
wh4n01,"4"" blood red w/silver strobe",7.74,1/01/2018
hq409,"4"" blue and gold big crackling rain tree",11.35,1/01/2018
yf4p08,"4"" blue crackling w/double crackling pisitil 354-356",10.42,1/01/2018
hx4t13,"4"" blue cycas",6.25,1/01/2018
hx4t30,"4"" blue meteor",6.46,1/01/2018
hx4t53,"4"" blue peony",5.98,1/01/2018
yx4n02,"4"" blue peony w/gold palm core",7.52,1/01/2018
hx4t57,"4"" blue sunflower to red w/crackling trunk tail",8.57,1/01/2018
hx4n01,"4"" blue to chrys w/chrys flower pistil",6.58,1/01/2018
wh4t03,"4"" brocade crown",8.73,1/01/2018
sm403,"4"" brocade crown",6.54,1/01/2018
wh4t04,"4"" brocade crown w/tail",9.87,1/01/2018
hx4t34,"4"" brocade crown waterfall to blue",6.9,1/01/2018
hx4t33,"4"" brocade crown waterfall to red",6.45,1/01/2018
hx4t21,"4"" brocade to blue horsetail",6.34,1/01/2018
hx4t43,"4"" brocade waterfall to color change",6.88,1/01/2018
hx4t42,"4"" charcoal crossette",6.58,1/01/2018
hx4t05,"4"" chrys to red",6.34,1/01/2018
hx4t39,"4"" chrys to white strobe",6.22,1/01/2018
csp401,"4"" color moving stars (red & green)",5.98,1/01/2018
yf4p19,"4"" comet - crackling 373-376",9.65,1/01/2018
ls4430,"4"" comet brocade (gold glittering)",7.1,1/01/2018
ls4501,"4"" comet crackling",7.61,1/01/2018
ls4600,"4"" comet white strobe",6.45,1/01/2018
sm402,"4"" crackling brocade crown",6.99,1/01/2018
yf4a26,"4"" crackling nishiki kamuro niagra falls 32-36",11.95,1/01/2018
hx4t16,"4"" dandelion to blue",6.31,1/01/2018
hx4t59,"4"" dandelion to blue w/ trunk tail",8.49,1/01/2018
csp403,"4"" deep (blood) red peony",6.04,1/01/2018
hq4m13,"4"" double rings - green & silver glitter w/green pistil",6.28,1/01/2018
hq4m12,"4"" double rings - red & silver glitter w/red pistil",6.16,1/01/2018
hq4q08,"4"" fireflower (tourbillions) w/multicolor pistil",9.79,1/01/2018
js4n01,"4"" flower crown chrys to red",7.55,1/01/2018
hq4n01,"4"" glittering crackling coconut w/green strobe pistil",7.36,1/01/2018
hx4t07,"4"" glittering crossette",6.28,1/01/2018
yf4t25,"4"" glittering silver to green chrys",10.33,1/01/2018
yf4t27,"4"" glittering silver to purple chrys",10.62,1/01/2018
yf4p26,"4"" glittering silver to yellow to golden chrys 385",9.75,1/01/2018
hq4p16,"4"" gold coconut w/green strobe pistil",6.33,1/01/2018
hq4m02,"4"" gold flashing ring to sound (salute) ring cylinder",9.82,1/01/2018
hx4t31,"4"" gold spangle crown w/red meteors",6.31,1/01/2018
yf4p06,"4"" gold strobing silk to aqua 352",10.23,1/01/2018
yf4n01,"4"" gold willow",10.24,1/01/2018
hx4t18,"4"" gold willow to blue horse tail",6.46,1/01/2018
ld42222,"4"" golden peony w/crackling pistil w/gold tail",6.99,1/01/2018
hx4t15,"4"" golden spangle crown w/red pistil",6.58,1/01/2018
hx4t55,"4"" golden strobe cycas to red w/golden trunk tail",8.57,1/01/2018
hx4t22,"4"" golden strobe to red w/green pistil",6.5,1/01/2018
hx4t11,"4"" golden to blue crossette",6.52,1/01/2018
hx4t03,"4"" golden to silver crossette",6.16,1/01/2018
js4n04,"4"" goldwave ring w/red pistil",6.52,1/01/2018
yf4t31,"4"" goldwave to red swimming",10.13,1/01/2018
hq4m16,"4"" green bowtie in red ring",6.22,1/01/2018
hx4t26,"4"" green chrys w/coconut pistil w/tail",6.4,1/01/2018
yf4m07,"4"" green chrys w/crackling",10.89,1/01/2018
hx4t20,"4"" green coconut crossette w/chrys pistil",6.16,1/01/2018
hx4t47,"4"" green glittering willow",6.58,1/01/2018
hx4t38,"4"" green strobe willow",6.04,1/01/2018
hx4t10,"4"" green wave crossette",5.98,1/01/2018
hx4t32,"4"" lemon chrys",6.22,1/01/2018
hx4t14,"4"" lemon peony w/purple pistil",6.22,1/01/2018
yx4n01,"4"" lemon peony w/red core",7.31,1/01/2018
jx4fwgcm,"4"" mine fower wave + green crossette",6.1,1/01/2018
yf4t30,"4"" mine goldwave to blue swimming",10.09,1/01/2018
yf4e01,"4"" mine goldwave to green",8.17,1/01/2018
yf4c04,"4"" mine green",8.21,1/01/2018
pw404,"4"" mine green glitter",7.98,1/01/2018
yf4c03,"4"" mine lemon",8.92,1/01/2018
yf4e05,"4"" mine multicolor strobing",8.47,1/01/2018
yf4c06,"4"" mine purple",8.13,1/01/2018
yf4e04,"4"" mine red strobing",8.55,1/01/2018
yf4e03,"4"" mine white strobing",8.55,1/01/2018
hx4t29,"4"" multicolor chrys",6.04,1/01/2018
yf4t33,"4"" multicolor crackling kamuro chrys",9.75,1/01/2018
sm401,"4"" multicolor cycas tree w/big tails",8.21,1/01/2018
hx4t58,"4"" multicolor cycas w/golden trunk tail",8.26,1/01/2018
yf4c36,"4"" multicolor dahlia",10.24,1/01/2018
hq4p08,"4"" multicolor falling leaves w/blue stars",6.76,1/01/2018
hq4p11,"4"" multicolor fish",6.39,1/01/2018
hq4p15,"4"" multicolor moving stars",6.22,1/01/2018
hx4t54,"4"" multicolor palm tree w/brocade trunk tail",8.34,1/01/2018
yf4k11,"4"" multicolor peony 360",10.33,1/01/2018
hq4p03,"4"" multicolor peony w/silver strobe pistil",6.33,1/01/2018
yf4e23,"4"" multicolor strobing willow",10.09,1/01/2018
hx4t27,"4"" nightsnow",6.04,1/01/2018
yf4a05,"4"" nishiki kamuro niagra falls 22-31",10.97,1/01/2018
hx4t28,"4"" pink peony",6.52,1/01/2018
hq4p04,"4"" pink peony w/green pistil",6.1,1/01/2018
hq4m08,"4"" pink, seablue & lemon dahlia w/silver strobe pistil",7.19,1/01/2018
hx4t35,"4"" purple dahlia w/white strobe pistil",6.16,1/01/2018
hx4t37,"4"" purple peony",6.1,1/01/2018
hq4m09,"4"" purple peony",6.39,1/01/2018
wh4t01,"4"" purple peony w/6 crackers & salutes",12.73,1/01/2018
hx4t25,"4"" purple peony w/chrys pistil",6.46,1/01/2018
js4n02,"4"" purple strobe peony w/white strobe pistil",6.29,1/01/2018
hq4q03,"4"" red & blue color mix peony",5.81,1/01/2018
hq4m03,"4"" red & blue double sound (salute) ring cylinder",9.99,1/01/2018
hq4q04,"4"" red & silver special strobe waterfall",7.73,1/01/2018
hx4t40,"4"" red chrys w/silver chrys pistil",6.16,1/01/2018
hx4t51,"4"" red coconut crossette",6.58,1/01/2018
hx4n02,"4"" red coconut crossette w/chrys pistil",6.04,1/01/2018
hx4t23,"4"" red crossette",6.22,1/01/2018
yf4p12,"4"" red cycas blooms (cherry blossom)",10.33,1/01/2018
hx4t45,"4"" red flower",5.98,1/01/2018
hx4t08,"4"" red glittering willow",6.52,1/01/2018
hq4m15,"4"" red heart pattern",6.92,1/01/2018
js4n06,"4"" red lantern",6.35,1/01/2018
hx4t01,"4"" red meteor w/blue pistil",6.4,1/01/2018
hq4m04,"4"" red peony",6.1,1/01/2018
hx4t50,"4"" red peony",6.58,1/01/2018
hq4p07,"4"" red special strobing peony",8.57,1/01/2018
wh4n02,"4"" red strobe willow (wh4t05)",7.62,1/01/2018
hx4n04,"4"" red to chrys flower - loud",6.22,1/01/2018
hx4t04,"4"" red wave crossette",6.34,1/01/2018
hx4t12,"4"" red wave to silver strobe",6.46,1/01/2018
hx4t56,"4"" silver crackling coconut w/crackling coconut trunk tail",8.26,1/01/2018
wh4t06,"4"" silver crown",8.81,1/01/2018
hx4t44,"4"" silver crown chrys to red",6.44,1/01/2018
hq4m11,"4"" silver crown w/magenta (peachblow) pistil",7.28,1/01/2018
hq4p10,"4"" silver fish",6.04,1/01/2018
ld42221,"4"" silver peony w/crackling pistil w/tail",7.13,1/01/2018
hx4n03,"4"" silver strobe waterfall",6.04,1/01/2018
hx4t17,"4"" silver strobe willow",6.4,1/01/2018
yx4n03,"4"" silver wave w/red core",7.1,1/01/2018
hx4t09,"4"" smiling face",6.52,1/01/2018
hq4ms17,"4"" smiling face w/strobing (blinking) eyes",7.13,1/01/2018
wh4t02,"4"" spinner flower ring & red crossette ring",12.73,1/01/2018
wh4t07,"4"" three red swordsmen (gold to red octagonal chrys)",9.07,1/01/2018
hx4t06,"4"" time rain willow",6.4,1/01/2018
hq4q01,"4"" timerain (crackling) willow waterfalll",7.23,1/01/2018
hx4t24,"4"" twice crackling",6.4,1/01/2018
hx4t36,"4"" violet peony",6.04,1/01/2018
hq406,"4"" whistles cylinder to big report",9.8,1/01/2018
hx4t49,"4"" white peony",6.22,1/01/2018
hq4q05,"4"" white special strobing peony",6.45,1/01/2018
yf5p05,"5"" 1/2 green & 1/2 red peony w/nishiki kamuro circle 458-460",31.83,1/01/2018
yf5p06,"5"" 1/2 purple & 1/2 aqua peony w/nishiki kamuro circle-461-463 488-489",25.4,1/01/2018
hq5p04,"5"" 1/2 red/green & 1/2 red/blue in silver cross ring w/gold strobe pistil",15.86,1/01/2018
yf5m11,"5"" 1/4 red, green, blue, yellow peony w/crossing nishiki kamuro circle",26.01,1/01/2018
yf5p02,"5"" 1/4 red,green,purple,yellow peony w/crackling pistil 455",26.16,1/01/2018
yf5k35,"5"" aqua peony w/gold strobing pistil",16.04,1/01/2018
yf5p96,"5"" aqua peony w/strobing pisitl 580",26.42,1/01/2018
hx5t01,"5"" blue brocade coconut",14.44,1/01/2018
yf5k53a,"5"" blue crackling w/double crackling pistil 491",23.35,1/01/2018
yf5p60,"5"" blue cube 546",26.67,1/01/2018
hq5m01,"5"" blue peony",15.41,1/01/2018
js5n03,"5"" blue peony w/brocade chrys to green pistil",15.12,1/01/2018
hx5t04,"5"" blue peony w/flower crown pistil",14.16,1/01/2018
yf5k16,"5"" blue thousand circle chrys w/tail",24.72,1/01/2018
yf5p78,"5"" blue to green to crackling ghost 566",27.43,1/01/2018
yf5p89,"5"" blue to green to red peony w/strobing pistil 575",27.18,1/01/2018
ld53029,"5"" blue tracer w/silver tail",14.4,1/01/2018
hq5n03,"5"" blue wind bells",15.26,1/01/2018
ld57042,"5"" bowtie ring w/tail",14.83,1/01/2018
hx5t09,"5"" brocade coconut",14.83,1/01/2018
hx5n05,"5"" brocade crackling chrys w/crackling tail",14.97,1/01/2018
sm508,"5"" brocade crown",15.84,1/01/2018
hx5n02,"5"" brocade crown SoS",15.87,1/01/2018
ld56007,"5"" brocade crown w/gold tail",14.69,1/01/2018
hx5t40,"5"" butterfly flower & red palm w/white strobe pist cylinder",18.95,1/01/2018
hx5t43,"5"" changing snail pattern",13.67,1/01/2018
hx5t26,"5"" charcoal crossette",15.84,1/01/2018
wh5t01,"5"" color falling leaves",14.83,1/01/2018
sm504,"5"" colorful dahlia (multicolor dahlia)",15.84,1/01/2018
ls5430,"5"" comet brocade (gold glittering)",14.98,1/01/2018
ls5501,"5"" comet crackling",15.55,1/01/2018
ls5605,"5"" comet silver",15.55,1/01/2018
ls5600,"5"" comet white strobe",15.7,1/01/2018
sm509,"5"" crackling brocade crown",14.4,1/01/2018
hx5t07,"5"" crackling brocade crown",15.26,1/01/2018
hx5t25,"5"" crackling crossette",14.98,1/01/2018
yf5p26,"5"" crackling crossette 478",27.94,1/01/2018
yf5p23,"5"" crackling flowers in green circle 475",26.42,1/01/2018
yf5k71,"5"" crackling nishiki kamuro niagra falls 55-59",20.43,1/01/2018
ld54008,"5"" crackling scatter w/gold tail",14.69,1/01/2018
yf5a20,"5"" crcklng thousand circle chrys w/crcklng pistil 479",22.4,1/01/2018
yf5t27,"5"" crcklng thousand circle chrys w/double crcklng pistil",23.52,1/01/2018
yf5k72,"5"" cube pattern",25.33,1/01/2018
sm501,"5"" cube pattern (red & green)",14.98,1/01/2018
hq5p01,"5"" double glittering ring w/big blue pistil",14.69,1/01/2018
hq5p12,"5"" double layer whistles w/red strobe pistil",17.71,1/01/2018
yf5k42,"5"" double palm tree w/green pistil",24.19,1/01/2018
yf5t52,"5"" double palm tree w/green pistil",23.93,1/01/2018
yf5t48,"5"" double palm tree w/purple pistil",23.89,1/01/2018
yf5t29,"5"" double purple to nishiki kamuro niagra falls ring",21.75,1/01/2018
yf5t19,"5"" double red crackling hearts",19.75,1/01/2018
hq5p02,"5"" double red crackling rain & silver chrys ring",14.54,1/01/2018
hx5t03,"5"" falling leaves shell of shells",14.69,1/01/2018
hq5m04,"5"" fireflower cylinder (double tourbillions) w/big red stobe pistil",21.65,1/01/2018
hq506,"5"" glittering chrys in thousands flower ball tree",19.21,1/01/2018
hx5t28,"5"" glittering crossette",15.7,1/01/2018
yf5p77,"5"" glittering silver to aqua to lemon chrys 565",25.4,1/01/2018
yf5t49,"5"" glittering silver to blue to red to strobe w/white strb pist",24.57,1/01/2018
yf5p64,"5"" glittering silver to golden to orange chrys 553",26.67,1/01/2018
yf5p99,"5"" glittering silver to green to blue chrys w/red pistil",26.42,1/01/2018
yf5p61,"5"" glittering silver to green to red chrys",26.16,1/01/2018
yf5p97,"5"" glittering silver to grn to red chrys w/five flash rpt",25.4,1/01/2018
yf5p53,"5"" glittering silver to yellow chrys",27.69,1/01/2018
hx5t02,"5"" glittering willow w/silver strobe pistil",14.98,1/01/2018
ld57139,"5"" gold bowtie w/blue ring",14.4,1/01/2018
