Part Number,DESCRIPTION,PriceEa,ValidFrom
hqm01-grn,CK 100S GREEN POISON SPIDER(SIL WHIRL TL UP TO GRN & SIL GLITTER PEONIES)35S,64.72,1/01/2018
hqm06,CK 100S MULTICOLOR PALM TREE & TI SALUTES (45 SEC),67.1,1/01/2018
th25-100,"CK 100S NEW COLOR CROSSETTES (MAG, LEM, AQUA, ORANGE) (41S)",88.6,1/01/2018
hqm01,CK 100S POISON SPIDER (SIL WHIRL TL UP TO RED & SIL GLITTER PEONIES) 38SEC,76.12,1/01/2018
whnck03,CK 100S QUICK SILVER WHISTLES TO CRACKLING (6S),39.44,1/01/2018
whnck02,CK 100S QUICK SILVER WHISTLES TO RED STARS (6S),39.44,1/01/2018
whnck01,CK 100S QUICK SILVER WHISTLES TO THUNDER (6S),41.71,1/01/2018
hq16-q,CK 100S RED OCTOPUS W/RED WAVE TAILS (21S),70.66,1/01/2018
gkc156-100,"CK 100S RED, GREEN & BLUE CRACKERS -36 SEC",31.27,1/01/2018
th15-100,CK 100S SEABLUE & ORANGE CROSSETTES W/AQUA & ORG TAILS (30S),86.61,1/01/2018
hqm05,"CK 100S SEABLUE, ORANGE & GRASS GREEN PEONIES & TI SALUTES -40 SEC",66.1,1/01/2018
gkc158-100,"CK 100S SEABLUE, RED, GREEN, GOLDEN STROBES -39 SEC",29.53,1/01/2018
hqp06,CK 100S SILVER COCONUT W/CHERRY BLOSSOM W/SILVER TAIL (32 SEC),70.41,1/01/2018
ldc129-100,CK 100S SILVER CROSSETTES (30 SEC),77.91,1/01/2018
ny21,CK 100S SILVER DRAGON TAIL TO GREEN DAHLIAS & SILVER STROBE (40 SEC),81.34,1/01/2018
hq17,CK 100S SILVER STROBE & NEW COLOR DAHLIAS W/SALUTES W/COLOR TAILS (30S),67.39,1/01/2018
hqm07,CK 100S SILVER WHIRLPOOL TAIL TO SALUTES (37 SEC),78.24,1/01/2018
hqp03,CK 100S SILVER WHIRLPOOL TAIL TO SILVER & PURPLE PEONIES & SALUTES (30 SEC),76.83,1/01/2018
ny6430-28,CK 100S SUPER BROCADE CROWN W/RED STROBE PISTILL (40 SEC),71.8,1/01/2018
cspck09,CK 100S TI SALUTUES W/RED & BLUE TAILS,70.69,1/01/2018
ldc106-100,CK 100S WHITE GLITTERING STARS (30 SEC),70.5,1/01/2018
th31-100,CK 100S WHITE GLITTERING WILLOW W/BIG RED STROBE PISTIL (41S),84.11,1/01/2018
wq16,CK 100S WHT GLTRNG MINE TO RED TL TO BLOOD RED DAHLIA W/WHT GLTR PIST (40S),77.92,1/01/2018
ldc290,CK 142S ASSORTED STARS (34 SEC),50.51,1/01/2018
ldc-mix1d,CK 19S BIG WILLOW(25 SEC),18.9,1/01/2018
ldc-mix1c,CK 19S COLOR SCATTERING (25 SEC),20.79,1/01/2018
ldc-mix1a,CK 19S RED CHRYS W/TAIL (25 SEC),20.41,1/01/2018
ldc-mix1b,CK 19S SILVER COCONUT TREE (25 SEC),19.47,1/01/2018
ldc-mix4c,CK 25S BLUE CHRYS W/COCO PISTIL & REPORT (30 SEC),23.85,1/01/2018
ldc-mix4d,CK 25S COLOR CHRYS W/WHITLES (30 SEC),24.3,1/01/2018
ldc-mix3c,CK 25S HAPPY STARS (CRACKLING) (25 SEC),21.69,1/01/2018
ldc-mix3b,CK 25S RED PLUM (25 SEC),21.69,1/01/2018
mtnck01,"CK 25S THUNDER KING W/RED, WHITE, BLUE TAILS (26S)",20.32,1/01/2018
ldc-mix4b,CK 25S THUNDER RAIN (30 SEC),22.5,1/01/2018
hq10-q,CK 25S WATER CAKE - RED CARPET - 25 SEC,74.76,1/01/2018
htnck04,"CK 36S BLUE TAIL TO GOLDEN BELT W/RED, GREEN & WHITE GLITTER-23 SEC)",26.75,1/01/2018
htnck05,CK 36S BLUE TAIL TO GOLDEN WILLOW TO RED (25 SEC),26.5,1/01/2018
ny33,CK 36S WATER CAKE - COLOR FLOWER BALL (CRCKL) TO COLOR FLOWER BALL (CRCKL)-10S,137,1/01/2018
ny32-q,CK 36S WATER CAKE - COROLLA (GOLD BROCADE) MINES - 8 SEC,106.67,1/01/2018
ld215,CK 48S WATER - BOMBETTES (22 SEC),59.21,1/01/2018
ldc278-49,"CK 49S ASRTD BRCD GRN PE, XST, SIL COMET MINES (40S)",64.49,1/01/2018
ldc273-49,"CK 49S ASRTD XST, PE W/SAL, SIL WHIRL, PE W/COCO PIST (40S)",60.27,1/01/2018
htnck06,"CK 49S BLUE TAIL TO GOLDEN SPIDER W/BLUE, CRCKLNG TL TO TI FLOWER WILLOW (30S)",35.26,1/01/2018
mtnck03,CK 49S FRESH RED W/BLUE MINES TO SILVER GLITTERING (21S),39.91,1/01/2018
cspck12,CK 49S GOLDEN TAIL TO GOLDEN BROCADE (25 SEC),40.57,1/01/2018
whnck06,CK 49S GREEN COMETS TO GREEN STROBE WILLOW W/PURPLE PEONY(14S),38.41,1/01/2018
mtnck02,CK 49S GREEN GLITTERING TAIL TO GREEN GLITTERING COCONUT (22S),37.73,1/01/2018
htnck01,CK 49S ORANGE W/WHITE GLITTER MINES TO ORG W/WHT GLTR (36SEC),34.73,1/01/2018
hq13,CK 49S QUICK TI SALUTES W/MULTICOLOR TAILS (10S),34.24,1/01/2018
whnck04,CK 49S RED COMETS TO BLOOD RED DAHLIA W/WHITE STROBE PIST-16S,35.94,1/01/2018
whnck05,CK 49S RED COMETS TO RED STROBE WILLOW W/BLUE PEONY(30S),37.71,1/01/2018
htnck07,CK 49S RED TL TO BRCD TO RED; BLUE TL TO BRCD TO BLUE; BL TL TO ALOES (27S),33.58,1/01/2018
hqp04,CK 49S SILVER GLITTERING WILLOW W/SILVER GLITTER TAIL (26 SEC),33.41,1/01/2018
htnck02,"CK 9S FAST (ALL AT ONCE), LOUD DOUBLE CRACKLING (4 SEC)",15.41,1/01/2018
hqmg15,"CK 2"" 15S MACHINE GUN (QUICK -302 BRIGHT WHITE SALUTES - FOGETTE) - 6SEC",53.13,1/01/2018
jsckn01,"CK 2"" 36S ALTERNATE BROCADE CROWN & TI SALUTES 59 SEC",161.21,1/01/2018
yxck06,"CK 2"" 36S FAN BAUHINIA (SILVER FLYING DRAGONS W/BLUE CORE) 25 SEC",135.04,1/01/2018
ny29,"CK 2"" 49S GOLD GLITTERING WILLOW W/BIG BLUE PISTIL W/GOLD GLTR TAILS-35 SEC",117.04,1/01/2018
ny27,"CK 2"" 49S MULTICOLOR CRCKLNG PALM W/GOLD STROBE PIST W/GOLD TAILS-27S",115.97,1/01/2018
ny28,"CK 2"" 49S NEW COLOR (MAG/GRN/AQUA/LEM) PEONIES W/SIL COCO PIST W/SIL TL-30S",117.04,1/01/2018
ny26,"CK 2"" 49S TI SALUTES W/MULTICOLOR FLOWER TAILS (55 SEC)",114.9,1/01/2018
hqmg06,"CK 2"" 6S MACHINE GUN (QUICK121 BR WHT SALUTES-FOGETTE) - 3SEC",23.75,1/01/2018
ny30,"CK 2.5"" 36S ALTERNATE GRN STRB & GLD GLTR / BRCD CRWN W/GRN STRB PIST W/TLS-30S",137.36,1/01/2018
ny31,"CK 2.5"" 36S TIME RAIN PALM TREE W/RED STROBE PISTIL W/CRACKLING TAILS-30S",132.32,1/01/2018
whnck07,CK FAN 10S 1- ROW RED STROBE TAIL TO GREEN TIPS,35.24,1/01/2018
csp1r06,CK FAN 13S 1-ROW  DEEP GOLD CHRYS TAIL W/GREEN STROBE MINE,14.64,1/01/2018
hq05-q,CK FAN 13S 1-ROW  GLITTERING MINES,13.95,1/01/2018
mt1r02,CK FAN 13S 1-ROW  GOLDEN WAVE W/GREEN GLITTER BOUQUET,14.78,1/01/2018
ny36,CK FAN 13S 1-ROW  GREEN WAVE COMETS & SILVER STROBE MINES,15.19,1/01/2018
mt1r03,CK FAN 13S 1-ROW  GREEN WAVE W/CRACKLING BOUQUET,14.09,1/01/2018
hqmg-fan,CK FAN 13S 1-ROW  MACHINE GUN SALUTES,15,1/01/2018
hq01-q,CK FAN 13S 1-ROW  MINE BROCADE CROWN WATERFALL W/RED STRB PIST,14.5,1/01/2018
hq07-q,CK FAN 13S 1-ROW  RAINBOW COLOR MINES,14.36,1/01/2018
csp1r01,CK FAN 13S 1-ROW  RED CROSSETTES W/GREEN STROBE MINE,14.64,1/01/2018
csp1r05,CK FAN 13S 1-ROW  RED STROBE WILLOW TAIL W/SILVER STROBE MINE,14.22,1/01/2018
hq06-q,CK FAN 13S 1-ROW  RED WAVE COMETS,14.09,1/01/2018
hq03,CK FAN 13S 1-ROW  SILVER COMETS & COLOR MINES W/REPORTS,14.78,1/01/2018
ny35,CK FAN 13S 1-ROW  SILVER COMETS & SILVER STROBE MINES,14.09,1/01/2018
csp1r04,CK FAN 13S 1-ROW  SILVER STROBE WILLOW TAIL W/RED STROBE MINE,15.05,1/01/2018
csp1r03,CK FAN 13S 1-ROW  SILVER TAIL W/RED STROBE MINE,14.91,1/01/2018
ny34,CK FAN 13S 1-ROW PURPLE WAVE COMETS & WHITE STROBE MINES,14.91,1/01/2018
hqn1,CK FAN 15S 1-ROW  COLOR MINES,14.36,1/01/2018
wh1rt04,CK FAN 9S 1- ROW BLUE MINES,13.81,1/01/2018
wh1rt06,CK FAN 9S 1- ROW BUTTERFLY TO BLUE PEONY,15.05,1/01/2018
wh1rt05,CK FAN 9S 1- ROW GOLDEN STROBE MINES,14.36,1/01/2018
wh1rt03,CK FAN 9S 1- ROW GREEN MINES,14.78,1/01/2018
wh1rt08,CK FAN 9S 1- ROW LEMON TAIL TO LEMON PEONY W/LEMON MINE,14.64,1/01/2018
wh1rt07,CK FAN 9S 1- ROW ORANGE TAIL TO ORANGE PEONY W/ORANGE MINE,14.36,1/01/2018
wh1rt02,CK FAN 9S 1- ROW RED MINES,15.05,1/01/2018
wh1rt09,CK FAN 9S 1- ROW SEABLUE TAIL TO SEABLUE PEONY W/SEABLUE MINE,14.36,1/01/2018
wh1rt01,CK FAN 9S 1- ROW SILVER STROBE MINES,14.22,1/01/2018
sr0930-03,CK FAN 9S 1-ROW  BLUE MINE TO SILVER COCONUT TO BLUE,11.78,1/01/2018
sr0930-04,CK FAN 9S 1-ROW  BROCADE CROWN TO PURPLE,11.13,1/01/2018
sr0930-02,CK FAN 9S 1-ROW  PURPLE MINE TO GOLD COCONUT TO PURPLE,11.35,1/01/2018
sr0930-05,CK FAN 9S 1-ROW  WHITE STROBE MINE TO WHITE STROBE,11.24,1/01/2018
wh1rt12,CK C 9S 1- ROW (WIPE M-TO-L&R) GOLD COMET W/BLUE MINE,14.09,1/01/2018
wh1rt10,CK C 9S 1- ROW (WIPE M-TO-L&R) RED STRB TAIL W/GREEN STRB MINE,13.95,1/01/2018
wh1rt11,CK C 9S 1- ROW (WIPE M-TO-L&R) SILVER COMET W/MAGENTA MINE,14.64,1/01/2018
ny40,CK Z 13S 1-ROW WIPE - BROCADE CROWN COMETS (5S),13.95,1/01/2018
ny41,CK Z 13S 1-ROW WIPE - GOLD GLITTERING MINES (5S),13.95,1/01/2018
ny38,CK Z 13S 1-ROW WIPE - GREEN WAVE COMETS (5S),14.09,1/01/2018
hq08-q,CK Z 13S 1-ROW WIPE - MINE BROCADE CROWN WATERFALL W/RED STRB PIST (5S),14.36,1/01/2018
hq09,CK Z 13S 1-ROW WIPE - RED WAVE COMETS (5S),14.22,1/01/2018
ny39,CK Z 13S 1-ROW WIPE - SILVER COMETS (5S),14.22,1/01/2018
wh24-q,CK C 66S COLORFUL STARS (18S),57.72,1/01/2018
thnck01,CK FAN 100S 5-BRANCH BRCD RAINBOW (BRCD CRWN & PASTEL CLR MINES)28S,89.18,1/01/2018
th17-100-q,CK FAN 100S 5-WAY - GOLD WAVE TO RED MINE (25S),95.5,1/01/2018
hxnck05,"CK FAN 100S BL MINES TO BL STARS W/TIME RAIN COCO, SIL FISH(28S)",81.05,1/01/2018
jsckn02,CK FAN 100S BLUE MINES & RED TAIL TO TI SALUTES FAST FINALE-13 SEC,74.96,1/01/2018
yxck05,"CK FAN 100S DBL LAYER BIG GOLD CHRYS(GOLD COCO,BLUE STARS&CRCKRS) (20S)",70.6,1/01/2018
hxckt01,CK FAN 100S DEEP RED W/WHITE GLITTER (24S),87.64,1/01/2018
wq21,CK FAN 100S GOLD TL TO BL & SIL FISH W/BL & SIL FISH MINES (17 SEC),81.65,1/01/2018
th21-100,CK FAN 100S PEACHBLOW (MAG) & LEMON CROSSETTES W/TAILS TO SALUTES (30S),107.76,1/01/2018
hxnck04,CK FAN 100S RED & TIME RAIN MINES (25S),70.67,1/01/2018
th16-100-q,"CK FAN 100S RED WAVE TAIL TO WHITE STROBE, BLUE MINES (27S)",90.14,1/01/2018
cspck23,"CK FAN 100S RED, GREEN, BLUE TAILS TO WHITE GLITTERING WATERFALLS (20 SEC)",75.76,1/01/2018
mtnck07,CK FAN 100S SILVER SILK W/MULTICOLOR GLITTERING   (36S),81.44,1/01/2018
wq20,CK FAN 100S SILVER WHIRL TO SILVER CHRYS (30 SEC),80.09,1/01/2018
hxb10004,CK FAN 100S SILVER WORLD (24S),91.82,1/01/2018
hxnck03,"CK FAN 100S WHITE GLITTERING & BLUE MINES, RED TIGER TLS (26S)",65.91,1/01/2018
thnck02,CK FAN 110S GOLD GLITTERING TAIL TO BLUE & RED MINES 18SEC,99.25,1/01/2018
hxb11001,CK FAN 110S WHITE STROBE WATERFALL (22S),82.3,1/01/2018
ny6420-2,CK FAN 120S GRN MN TO GRN STRB&PNK DAHL;SIL STRB&PNK PE;CRKLNG;RD&LEM XST-24S,42.2,1/01/2018
cspck05-q,CK FAN 130S RED STROBE MINE TO SILVER WHIRL,106.17,1/01/2018
th22-130,"CK FAN 130S THREE LAYER MINES - WHT GLTR, RED, BLUE (26S)",119.86,1/01/2018
wh58-150,CK FAN 150S COLOR FLASHING TAILS (30S),115.86,1/01/2018
hxb15001,CK FAN 150S GARDEN IN THE AIR (22S),124.08,1/01/2018
lda224,CK FAN 150S PEACOCK EXERCISE W/COLOR TAILS & BLUE MINES (21S),74.97,1/01/2018
hqm10,"CK FAN 182S SILVER STROBE MINE UP TO RED,GRN,PUR DAHLIAS & WHISTLES-22 S",82.35,1/01/2018
hqp02,CK FAN 280S 3 TIMES WHISTLE TO RED STARS & TI SALUTES (20S),119.34,1/01/2018
thnck06,CK FAN 280S 3 TIMES WHISTLES TO SALUTES 18SEC,133.42,1/01/2018
thtck04-q,CK FAN 280S 7-BRANCH RED GLITTER PISTIL WAVE TL & BLUE TL - 10S,139.99,1/01/2018
jsckn03,"CK FAN 280S RED MINES, TI SALUTES & SILVER WHISTLES FAST FINALE 9SEC",92.91,1/01/2018
thnck05,CK FAN 280S SILVER TAIL TO WHISTLE TO GREEN STARS 20SEC,158.18,1/01/2018
ny6415-1q,CK FAN 372S BROCADE CROWN & BLUE STARS (30 SEC),129.28,1/01/2018
ny6415-2q,"CK FAN 372S PEACHBLOW (MAGENTA), LEMON & SEA BLUE STARS(25 SEC)",152.1,1/01/2018
lda154,"CK FAN 45S RED, WHITE, BLUE TAILS (15 SEC)",88.94,1/01/2018
hqmg7,CK FAN 49S (7X7) QUICK MACHINE GUN SALUTES) - 10SEC,45.8,1/01/2018
ny6430-3,CK FAN 49S 3-STAGE WHISTLES - 20SEC,35.43,1/01/2018
ny6430-5s,CK FAN 49S COLORFUL CROSSETTES (RED/GREEN/LEMON/SILVER) TO TI SALUTES-20S,36.03,1/01/2018
ny6430-1,"CK FAN 49S RED, WHITE & BLUE PEONIES - 22SEC",38.62,1/01/2018
mtnck04,CK FAN 49S TITANIUM CHRYS W/RED & GREEN PISTIL (24S),42.58,1/01/2018
wh52-50,CK FAN 50S SILVER STROBE W/SILVER COCO PISTIL W/SILVER TAILS (24S),73.53,1/01/2018
fc5630-02,CK FAN 56S BROCADE MINE UP TO SPECIAL WHITE STROBE (24S),39.96,1/01/2018
fc5630-03,CK FAN 56S PURPLE MINE UP TO GOLDEN TI WILLOW (24S),41.93,1/01/2018
fc5630-04,CK FAN 56S SILVER DIAMOND MINE UP TO SILVER CROWN (24S),39.96,1/01/2018
fc5630-05,CK FAN 56S SNOWFLAKE WILLOW MINE UP TO SNOWFLAKE WILLOW (24S),39.96,1/01/2018
hqp05-q,CK FAN 65S BROCADE WATERFALL MINES W/BIG SILVER STROBE PISTIL (16 SEC),55.2,1/01/2018
hqnck01,CK FAN 65S GLITTERING CRACKLING MINES W/RED STARS - 25SEC,51.09,1/01/2018
ny6430-14,CK FAN 65S SILVER WHIRLPOOL TAIL TO LEMON & PEACHBLOW (MGNTA) PEONIES-18S,46.95,1/01/2018
fk13-q,CK FAN 80S COLOR STROBE WILLOW - 23 SEC,88.48,1/01/2018
hxb8001,CK FAN 80S ICING ON THE CAKE (24S),90.01,1/01/2018
lda192,CK FAN 80S SILVER LIONS TO COLOR CRACKLING CHRYS (30 SEC),70.78,1/01/2018
ldc-mix2d,CK FAN 8X3S BLUE CRACKLING STARS (25 SEC),24.75,1/01/2018
hxnck06,CK FAN 90S RED MINES & SILVER WHIRLS (26S),59.04,1/01/2018
fc9030-02,CK FAN 90S SILVER CROWN MINES (24S),64.44,1/01/2018
fc9030-03,CK FAN 90S WHITE STROBE MINES (24S),61.4,1/01/2018
ldc-mix2c,"CK FAN 9X5S RED, WHITE & BLUE TAILS (25 SEC)",24.5,1/01/2018
cspck06,"CK FAN(5PART) 300S RED CROSSETTE, SILVER WHIRL & BLUE STARS",122.41,1/01/2018
cspck07,CK FAN(7PART) 300S DEEP GOLD & PEACHBLOW (MAGENTA) TAILS,101.78,1/01/2018
wh60-198,"CK IVW 198S ""SHOW IN A BOX"" MIXED EFFECTS (3 MIN)",192.29,1/01/2018
lda242-110,CK R 110S BROCADE CROWN TAILS (22S),86.51,1/01/2018
lda276-110,CK R 110S GOLD STROBING TAILS (22S),88.13,1/01/2018
yxck01,"CK S 100S BLUE TAIL TO GOLDEN HORSE TAIL W/BLUE CORE, GOLD STRB MINES (20S)",67.3,1/01/2018
wh53-100q,CK S 100S FRESH COLOR COMETS W/SILVER GLITTER MINES (20S),92.5,1/01/2018
whnck10,"CK S 100S PEACH, LEMON & WATER GREEN MINES-20SEC",90.82,1/01/2018
whnck11,CK S 100S RD/GRN COMETS TO RD/GRN FALLING LEAVES W/BLUE STARS-20S,84.19,1/01/2018
wq15,CK S 180S DOUBLE PURPLE & GREEN CROSSETTES (10 SEC),97.11,1/01/2018
wq19,CK S 180S DOUBLE RED & GREEN TIME RAIN WILLOW (20 SEC),89.49,1/01/2018
hxnck01,"CK S 182S RED,GRN,LEM,PUR STARS W/CROSSETTES (22S)",62.74,1/01/2018
hq11,CK V 100S GREEN STROBE MINE TO FLOWER SHUTTLE W/BLUE STARS (30S),69.65,1/01/2018
lda189,CK V 150S SILVER CROWN TO RED AND GREEN (30S),72.77,1/01/2018
ht237-blue,CK V 50S BLUE DAYTIME SMOKE COMET W/CRACKLING (15 SEC),54.11,1/01/2018
ht237-grn,CK V 50S GREEN DAYTIME SMOKE COMET W/CRACKLING (15 SEC),56.68,1/01/2018
ht237-pur,CK V 50S PURPLE DAYTIME SMOKE COMET W/CRACKLING (15 SEC),52.05,1/01/2018
ht237-wht,CK V 50S WHITE DAYTIME SMOKE COMET W/CRACKLING (15 SEC),54.11,1/01/2018
ht237-yel,CK V 50S YELLOW DAYTIME SMOKE COMET W/CRACKLING (15 SEC),56.68,1/01/2018
th18-80,CK V 80S RED TAIL TO WAVE WILLOW W/GREEN STROBE PISTIL (25S),76.95,1/01/2018
thtck02,CK V 80S TIME RAIN CROSSETTES - 26S,89.53,1/01/2018
mtnck06,CK W 100S CRCKLNG CHRYS L&R; BLUE PEONY MIDDLE   (30S),79.93,1/01/2018
wh50-100q,"CK W 100S RED,GRN,YEL FALLING LVS & BLUE PEARL W/COLOR TAILS (26S)",71.22,1/01/2018
cspck03,"CK W 90S RED TAIL TO RED STROBE, GREEN TAIL TO TI (CRACKLING) FLOWER",65.42,1/01/2018
th19-90,"CK W 90S RED, GREEN & YELLOW PEONIES W/DRAGON EGGS (29S)",91.18,1/01/2018
jsm07-q,CK X 130S LUCKY 2011(RD & GRN TLS TO RD & GRN STRB FALLING LEAVES - 12SEC),108.71,1/01/2018
thtck03-q,CK Z 100S BLUE PISTIL RED GLITTER WILLOW HORSETAIL - 17S,85.98,1/01/2018
cspck22,CK Z 100S BLUE TAIL TO BROCADE CROWN W/BLUE STARS (30 SEC),74.31,1/01/2018
ny23-q,CK Z 100S DRAGON IN FLOWERS  20SEC,68.36,1/01/2018
th27-100,CK Z 100S PEACHBLOW CROSSETTES ALTERNATE WAVE WILLOW W/PEACH PIST (30S),105.01,1/01/2018
cspck04-q,CK Z 100S PURPLE & GREEN TAILS TO WHITE STROBE,77.35,1/01/2018
yxck04,CK Z 100S SILVER FISH MINES TO SILVER FLOATING CHRYS (20S),70.6,1/01/2018
lda181,CK Z 100S SILVER TO RED W/TAIL (30 SEC),66.15,1/01/2018
th26-120,"CK Z 120S RAINBOW COMETS (MAG, LEM, AQUA, ORANGE) (28S)",114.36,1/01/2018
thnck03,"CK Z 130S GREEN GLITTER, YELLOW GLITTER, BLUE MINES 12SEC",111.96,1/01/2018
th20-130,CK Z 130S MULTICOLOR MINES (PEACOCK TAIL) (31S),131.6,1/01/2018
hxb13001,CK Z 130S SNOW DANCE & RED PLUM(RED & SIL GLTR WATERFALLS-23S),105.2,1/01/2018
jsckm01,CK Z 150S AMERICAN THUNDER (TI SLAUTES W/RWB TAILS) (57S),96.46,1/01/2018
thnck04,CK Z 150S MULTICOLOR & WHITE GLITTERING STARS 19SEC,133.66,1/01/2018
hxb18201,CK Z 182S PURPLE & LEMON CROSSETTES (20S),91.98,1/01/2018
ldc-mix2b,CK Z 6X8S COLOR TAILS (25 SEC),24.99,1/01/2018
ldc-mix2a,CK Z 6X8S SEA BLUE CROSSETTES (25 SEC),25.24,1/01/2018
lda191,CK Z 80S BROCADE CROWN W/GOLD TAILS (25 SEC),67.47,1/01/2018
lda172,CK Z 80S SILVER CROWN HORSE TAIL W/RED TAILS (25 SEC),74.97,1/01/2018
cspck02,CK Z 90S COLOR TIP WHIRL,70.57,1/01/2018
cspck01,CK Z 90S GOLD STROBE WILLOW W/BIG BLUE PISTIL W/BLUE MINE,69.95,1/01/2018
mtnck08,"CK Z,W,S,FAN 100S ASSORTED EFFECTS    (33S)",75.41,1/01/2018
mtnck09,CK Z+I 125S GOLDEN & BLUE WORLD  (19S),101.45,1/01/2018
wh1sp04,"CNDL 1.2"" 1-SHOT GOLD STROBE TAIL",4.07,1/01/2018
wh1sp06,"CNDL 1.2"" 1-SHOT MINE BLOOD RED STARS",4.11,1/01/2018
wh1sp09,"CNDL 1.2"" 1-SHOT MINE BLUE STARS",4.11,1/01/2018
wh1sp07,"CNDL 1.2"" 1-SHOT MINE CRACKLING STARS",4.11,1/01/2018
wh1sp08,"CNDL 1.2"" 1-SHOT MINE WHITE STARS",4.03,1/01/2018
wh1sp02,"CNDL 1.2"" 1-SHOT RED STROBE TAIL",4.03,1/01/2018
wh1sp01,"CNDL 1.2"" 1-SHOT RED TAIL",4.07,1/01/2018
wh1sp03,"CNDL 1.2"" 1-SHOT SILVER TAIL",3.96,1/01/2018
wh1sp05,"CNDL 1.2"" 1-SHOT TITANTIUM CRACKLING TAIL",4.15,1/01/2018
ldc066,"CNDL 1.5"" 1-SHOT BIG BROCADE CROWN CROSSETTE",5.28,1/01/2018
ldc029,"CNDL 1.5"" 1-SHOT BIG CRACKLING TAIL CROSSETTE",5.28,1/01/2018
ht246-grn,"CNDL 1.5"" 1-SHOT COLOR SMOKE TIGER TAIL - GREEN (10 SEC)",4.9,1/01/2018
ht246-pur,"CNDL 1.5"" 1-SHOT COLOR SMOKE TIGER TAIL - PURPLE (10 SEC)",5.09,1/01/2018
ht246-wht,"CNDL 1.5"" 1-SHOT COLOR SMOKE TIGER TAIL - WHITE (10 SEC)",4.94,1/01/2018
ht246-yel,"CNDL 1.5"" 1-SHOT COLOR SMOKE TIGER TAIL - YELLOW (10 SEC)",4.9,1/01/2018
th07,"CNDL 1.75"" 1-SHOT GOLD WAVE TAIL",4.89,1/01/2018
th05,"CNDL 1.75"" 1-SHOT LEMON COMET W/BIG MAGENTA (PEACHBLOW) MINE",5.03,1/01/2018
th10,"CNDL 1.75"" 1-SHOT RED & GREEN PEONY BREAK",4.94,1/01/2018
th02,"CNDL 1.75"" 1-SHOT YELLOW GLITTERING TAIL W/BIG GREEN MINE",5.18,1/01/2018
wh07,"CNDL 2"" 1-SHOT BLOOD RED STARS MINE",6.07,1/01/2018
wh08,"CNDL 2"" 1-SHOT BROCADE CROWN MINE",6.37,1/01/2018
wh10,"CNDL 2"" 1-SHOT BROCADE CROWN TO BLUE MINE",6.19,1/01/2018
wh1s22,"CNDL 2"" 1-SHOT GOLD STROBE TAIL",6.25,1/01/2018
wh1s02,"CNDL 2"" 1-SHOT GREEN COMET (STAR) W/LARGE LEMON STARS MINE",5.9,1/01/2018
wh1s19,"CNDL 2"" 1-SHOT GREEN STROBE TIGER TAIL",6.13,1/01/2018
wh1s13,"CNDL 2"" 1-SHOT GREEN TIGER TAIL",6.19,1/01/2018
wh1s06,"CNDL 2"" 1-SHOT MINE, BLUE STARS",6.37,1/01/2018
wh1s11,"CNDL 2"" 1-SHOT MINE, FRESH COLOR (MAGENTA, LEMON, ORG, AQUA) STARS",6.37,1/01/2018
wh1s08,"CNDL 2"" 1-SHOT MINE, MIXED LEMON & GREEN STARS",6.31,1/01/2018
wh1s07,"CNDL 2"" 1-SHOT MINE, MIXED ORANGE & AQUA STARS",5.84,1/01/2018
wh1s09,"CNDL 2"" 1-SHOT MINE, RED STROBE STARS",6.07,1/01/2018
wh03,"CNDL 2"" 1-SHOT MINE, SILVER STROBE WILLOW",5.84,1/01/2018
wh1s05,"CNDL 2"" 1-SHOT MINE, WHITE STARS",6.42,1/01/2018
wh1s10,"CNDL 2"" 1-SHOT MINE, WHITE STROBE STARS",5.84,1/01/2018
wh09,"CNDL 2"" 1-SHOT MULTICOLOR MINE",5.84,1/01/2018
wh1s01,"CNDL 2"" 1-SHOT ORANGE COMET (STAR) W/LARGE AQUA STARS MINE",5.96,1/01/2018
wh1s15,"CNDL 2"" 1-SHOT ORANGE TIGER TAIL",6.07,1/01/2018
wh1s04,"CNDL 2"" 1-SHOT PEACH (MAGENTA) COMET (STAR) W/LARGE WHT GLTR STARS MINE",6.31,1/01/2018
wh1s03,"CNDL 2"" 1-SHOT RED COMET (STAR) W/LARGE SILVER GLITTER STARS MINE",6.25,1/01/2018
th12,"CNDL 2"" 1-SHOT RED STROBE AND GOLD WAVE MINE",5.96,1/01/2018
wh1s18,"CNDL 2"" 1-SHOT RED STROBE TIGER TAIL",6.19,1/01/2018
wh1s12,"CNDL 2"" 1-SHOT RED TIGER TAIL",5.84,1/01/2018
wh02,"CNDL 2"" 1-SHOT RED WAVE TAIL W/LARGE RED STROBING MINE",6.07,1/01/2018
jsm01,"CNDL 2"" 1-SHOT SILVER STROBE MINE",6.13,1/01/2018
wh1s17,"CNDL 2"" 1-SHOT SILVER STROBE TIGER TAIL",6.25,1/01/2018
wh05,"CNDL 2"" 1-SHOT SILVER TIGER TAIL",5.96,1/01/2018
wh1s20,"CNDL 2"" 1-SHOT TITANIUM CRACKLING TAIL",6.13,1/01/2018
wh1s21,"CNDL 2"" 1-SHOT WHISTLES W/RED MINE",6.25,1/01/2018
wh01,"CNDL 2"" 1-SHOT WHITE GLITTER TAIL",5.96,1/01/2018
th11,"CNDL 2"" 1-SHOT WHITE STROBE MINE TO RED METEORS",6.25,1/01/2018
th08,"CNDL 2"" 1-SHOT YELLOW STROBE TO BLUE MINE",6.37,1/01/2018
